496	-4.30274	-4.30274	-4.30275	1.19211
497	-4.30361	-4.30361	-4.30362	1.19104
498	-4.30447	-4.30447	-4.30448	1.18997
499	-4.30534	-4.30534	-4.30535	1.1889
500	-4.3062	-4.3062	-4.30621	1.18784
501	-4.30705	-4.30705	-4.30706	1.18678
502	-4.30791	-4.30791	-4.30792	1.18572
503	-4.30876	-4.30876	-4.30877	1.18466
504	-4.30961	-4.30961	-4.30962	1.18361
505	-4.31045	-4.31045	-4.31046	1.18256
506	-4.3113	-4.3113	-4.31131	1.18151
507	-4.31214	-4.31214	-4.31215	1.18047
508	-4.31298	-4.31298	-4.31299	1.17942
509	-4.31381	-4.31381	-4.31382	1.17838
510	-4.31465	-4.31465	-4.31466	1.17735
511	-4.31548	-4.31548	-4.31549	1.17631
512	-4.31631	-4.31631	-4.31632	1.17528
513	-4.31713	-4.31713	-4.31714	1.17425
514	-4.31796	-4.31796	-4.31797	1.17322
515	-4.31878	-4.31878	-4.31879	1.1722
516	-4.3196	-4.3196	-4.31961	1.17117
517	-4.32041	-4.32041	-4.32042	1.17015
518	-4.32123	-4.32123	-4.32124	1.16914
519	-4.32204	-4.32204	-4.32205	1.16812
520	-4.32285	-4.32285	-4.32286	1.16711
521	-4.32365	-4.32365	-4.32366	1.1661
522	-4.32446	-4.32446	-4.32447	1.16509
523	-4.32526	-4.32526	-4.32527	1.16408
524	-4.32606	-4.32606	-4.32607	1.16308
525	-4.32686	-4.32686	-4.32687	1.16208
526	-4.32765	-4.32765	-4.32766	1.16108
527	-4.32844	-4.32844	-4.32845	1.16009
528	-4.32923	-4.32923	-4.32924	1.15909
529	-4.33002	-4.33002	-4.33003	1.1581
530	-4.3308	-4.3308	-4.33081	1.15712
531	-4.33159	-4.33159	-4.3316	1.15613
532	-4.33237	-4.33237	-4.33238	1.15515
533	-4.33314	-4.33314	-4.33315	1.15416
534	-4.33392	-4.33392	-4.33393	1.15319
535	-4.33469	-4.33469	-4.3347	1.15221
536	-4.33546	-4.33546	-4.33547	1.15124
537	-4.33623	-4.33623	-4.33624	1.15026
538	-4.337	-4.337	-4.33701	1.14929
539	-4.33776	-4.33776	-4.33777	1.14833
540	-4.33852	-4.33852	-4.33853	1.14736
541	-4.33928	-4.33928	-4.33929	1.1464
542	-4.34004	-4.34004	-4.34005	1.14544
543	-4.34079	-4.34079	-4.3408	1.14448
544	-4.34155	-4.34155	-4.34156	1.14353
545	-4.3423	-4.3423	-4.34231	1.14257
546	-4.34305	-4.34305	-4.34305	1.14162
547	-4.34379	-4.34379	-4.3438	1.14067
548	-4.34453	-4.34453	-4.34454	1.13973
549	-4.34528	-4.34528	-4.34529	1.13878
550	-4.34601	-4.34601	-4.34602	1.13784
551	-4.34675	-4.34675	-4.34676	1.1369
552	-4.34749	-4.34749	-4.3475	1.13596
553	-4.34822	-4.34822	-4.34823	1.13503
554	-4.34895	-4.34895	-4.34896	1.1341
555	-4.34968	-4.34968	-4.34969	1.13317
556	-4.3504	-4.3504	-4.35041	1.13224
557	-4.35113	-4.35113	-4.35114	1.13131
558	-4.35185	-4.35185	-4.35186	1.13039
559	-4.35257	-4.35257	-4.35258	1.12947
560	-4.35328	-4.35328	-4.35329	1.12855
561	-4.354	-4.354	-4.35401	1.12763
